"DateTime","Joaquim Agostinho[en]","Connie Meijer[en]","Fabio Casartelli[en]","Manuel Sanroma[en]","Saúl Morales[en]","Nicole Reinhart[en]","Andrey Kivilev[en]","Alessio Galletti[en]","Isaac Gálvez[en]","Bruno Neves[en]","Wouter Weylandt[en]","Junior Heffernan[en]","Annefleur Kalvenhaar[en]","Antoine Demoitié[en]","Daan Myngheer[en]","Gijs Verdick[en]","Bahman Golbarnezhad[en]","Mike Hall (cyclist)[en]","Michael Goolaerts[en]","Robbert de Greef[en]","Bjorg Lambrecht[en]","Suleiman Kangangi[en]","Gino Mäder[en]","Antonio Martín[en]","Néstor Mora[en]","Hernán Patiño[en]","Ricardo Otxoa[en]","Lauri Aus[en]","Amy Gillett[en]","Frederiek Nolf[en]","Zinaida Stahurskaya[en]","Jure Robič[en]","Carla Swart[en]","Carly Hibberd[en]","Víctor Cabedo[en]","Iñaki Lejarreta[en]","Burry Stander[en]","Amy Dombroski[en]","Kristof Goddaert[en]","Kelly McGarry[en]","Michele Scarponi[en]","Jason Lowndes[en]","Desiet Kidane[en]"
"2022-08-06 00:00:00",8,2,26,1,0,3,5,2,1,1,25,2,1,4,0,1,3,23,6,3,39,0,4,3,0,0,2,1,7,2,1,9,2,2,0,2,5,2,3,12,9,2,10
"2022-08-07 00:00:00",4,1,31,10,0,1,13,2,2,4,21,1,1,3,2,1,6,21,8,1,32,0,7,3,0,1,1,1,5,2,0,5,1,1,0,0,2,2,0,18,16,1,2
"2022-08-08 00:00:00",7,0,45,4,0,3,10,1,2,0,17,1,0,2,3,0,5,33,11,1,25,0,11,0,2,0,1,6,10,2,0,8,3,1,0,2,4,3,1,21,11,1,4
"2022-08-09 00:00:00",6,2,41,8,3,5,8,2,5,0,30,5,0,1,1,1,3,28,6,2,10,0,7,4,0,1,1,4,2,3,1,9,0,1,0,3,2,7,2,5,11,4,6
"2022-08-10 00:00:00",9,1,48,6,2,3,4,5,5,2,23,21,1,4,3,1,9,45,6,0,13,0,3,0,1,0,1,2,4,4,1,5,0,1,0,0,1,0,2,18,12,0,1
"2022-08-11 00:00:00",8,2,21,7,1,2,12,2,1,0,37,180,1,2,0,0,6,21,3,0,10,0,4,1,0,1,3,1,8,0,1,4,1,0,2,0,10,3,0,16,10,0,0
"2022-08-12 00:00:00",9,3,38,8,1,4,2,0,0,0,34,9,0,0,2,0,4,28,5,1,16,0,6,0,0,0,1,1,5,1,1,2,1,1,0,3,4,1,0,13,12,0,3
"2022-08-13 00:00:00",6,0,35,2,0,1,16,0,3,0,21,0,0,1,0,0,4,23,6,0,6,0,14,3,1,0,2,4,2,0,0,7,1,0,1,0,2,4,1,19,5,3,1
"2022-08-14 00:00:00",2,0,24,0,0,4,6,0,2,0,27,0,1,3,2,0,4,22,5,2,19,0,5,0,0,1,1,2,7,0,0,3,3,0,1,0,4,3,1,17,6,0,2
"2022-08-15 00:00:00",16,1,27,2,1,8,6,2,7,0,29,1,4,1,0,1,2,22,9,1,13,1,17,0,1,0,1,6,4,2,4,4,6,3,0,1,4,7,2,44,20,0,5
"2022-08-16 00:00:00",3,1,31,2,1,2,4,0,3,0,27,0,2,2,0,0,6,20,7,0,13,0,14,0,0,0,0,1,7,1,1,11,0,0,2,1,1,0,0,23,21,2,0
"2022-08-17 00:00:00",8,0,38,1,0,2,9,0,1,1,28,3,5,5,1,0,13,33,5,0,13,0,24,0,0,0,0,0,3,1,0,9,1,0,1,5,0,5,1,26,27,1,2
"2022-08-18 00:00:00",6,2,17,6,0,6,4,1,0,0,31,1,3,2,2,1,5,38,10,0,13,0,32,1,0,0,3,3,5,1,2,4,2,0,0,2,1,4,3,8,12,0,3
"2022-08-19 00:00:00",8,2,22,1,0,0,4,0,1,0,25,0,3,0,1,3,4,29,9,0,2,0,38,2,2,0,0,0,5,0,1,4,0,1,0,0,3,4,1,14,15,1,2
"2022-08-20 00:00:00",5,0,19,3,1,4,6,1,2,2,24,1,1,7,1,1,3,23,2,2,14,0,17,0,1,0,2,0,1,0,2,2,3,0,0,0,4,0,2,15,7,0,1
"2022-08-21 00:00:00",6,0,19,1,0,2,5,0,0,0,19,3,3,1,0,0,1,29,6,1,10,0,9,0,0,0,0,5,0,2,0,4,0,2,0,0,0,4,2,8,9,2,1
"2022-08-22 00:00:00",12,2,16,3,1,2,9,1,0,3,23,0,14,1,0,0,6,44,6,0,15,0,6,1,1,0,0,3,4,1,0,6,0,1,0,1,1,2,2,27,7,0,1
"2022-08-23 00:00:00",9,0,24,1,0,3,13,1,0,0,36,1,73,4,1,1,5,40,6,0,14,0,6,0,0,0,2,1,3,1,3,6,1,0,0,0,3,1,1,24,16,1,2
"2022-08-24 00:00:00",11,0,16,1,2,2,7,3,2,6,35,0,16,3,3,3,7,39,12,4,18,0,14,1,0,1,6,0,8,10,2,8,2,0,0,1,1,2,2,39,9,1,3
"2022-08-25 00:00:00",6,1,18,3,1,4,5,1,1,1,25,3,2,2,1,0,6,35,5,0,24,0,34,1,0,0,2,1,5,0,0,4,1,1,3,4,6,1,0,20,6,0,0
"2022-08-26 00:00:00",13,0,20,0,0,3,22,0,2,1,19,0,3,0,3,0,3,30,7,1,18,0,20,1,0,0,1,1,5,0,0,3,0,1,3,2,3,3,1,15,13,2,1
"2022-08-27 00:00:00",6,1,11,3,0,5,3,6,4,1,14,1,1,2,2,2,4,21,5,1,10,0,14,2,0,0,4,0,1,2,3,6,0,0,1,1,0,1,0,13,13,0,0
"2022-08-28 00:00:00",9,1,16,1,0,3,5,1,0,1,12,0,0,9,0,1,2,19,5,1,16,102,20,2,1,0,2,1,0,0,0,2,2,0,1,0,7,0,0,10,8,0,1
"2022-08-29 00:00:00",4,3,36,1,1,5,7,0,1,2,21,0,0,3,1,1,3,27,3,6,17,1564,7,0,0,0,3,1,7,4,1,11,1,4,3,4,5,1,2,25,24,1,0
"2022-08-30 00:00:00",8,1,17,1,0,7,5,0,2,1,16,0,2,1,4,1,4,33,5,4,9,604,16,1,1,1,6,0,7,3,1,7,2,1,1,3,4,1,2,24,10,0,0
"2022-08-31 00:00:00",13,1,20,4,1,1,3,1,3,1,19,0,0,0,0,0,4,35,3,1,5,260,6,2,0,0,1,2,6,0,0,8,1,1,1,9,5,1,0,18,8,1,3
"2022-09-01 00:00:00",10,3,37,5,2,11,4,1,2,1,28,3,1,8,2,2,4,16,5,1,6,103,9,0,1,0,0,3,3,2,2,3,2,3,0,95,2,4,0,13,13,1,2
"2022-09-02 00:00:00",2,0,21,1,0,1,5,0,2,1,19,0,2,1,0,0,2,22,4,0,7,70,8,1,0,1,2,2,3,0,0,4,0,1,1,7,2,4,0,15,8,0,0
"2022-09-03 00:00:00",7,1,24,2,1,1,13,0,0,0,26,0,1,2,0,0,4,7,5,3,2,49,9,0,1,0,0,0,2,0,0,3,1,0,0,0,1,0,1,15,13,0,0
"2022-09-04 00:00:00",7,0,28,1,0,0,4,0,4,2,20,0,2,0,0,0,2,18,0,0,10,45,9,1,0,0,3,2,2,0,1,3,2,0,1,3,16,0,0,14,16,2,0
"2022-09-05 00:00:00",6,0,29,6,3,6,8,1,4,1,21,2,5,4,0,0,6,31,9,1,10,36,11,0,0,0,2,1,5,1,1,4,1,0,1,1,21,1,1,21,14,1,0
"2022-09-06 00:00:00",3,1,31,1,0,5,4,0,1,1,20,0,0,4,1,0,7,25,6,4,9,40,4,0,0,0,1,5,6,1,0,8,0,1,0,0,19,1,2,25,7,1,4
"2022-09-07 00:00:00",8,1,20,1,0,3,4,1,2,1,23,1,0,0,0,0,2,18,3,0,5,22,21,2,1,0,1,3,3,1,0,9,0,0,1,0,8,1,1,24,9,1,1
"2022-09-08 00:00:00",11,1,21,0,0,2,10,0,0,0,35,1,0,0,0,1,3,22,3,0,25,15,18,0,0,0,1,0,5,0,0,3,0,1,0,0,0,2,2,17,10,0,0
"2022-09-09 00:00:00",7,0,15,1,1,11,4,2,1,1,23,1,0,2,1,1,4,18,2,3,6,15,8,0,1,2,1,3,10,1,3,1,3,0,1,1,2,9,0,25,9,1,2
"2022-09-10 00:00:00",7,1,12,1,1,2,0,3,1,0,22,1,2,3,0,0,4,14,3,0,8,7,26,2,0,0,0,2,11,2,0,1,1,1,0,0,0,2,1,5,10,0,0
"2022-09-11 00:00:00",21,0,12,1,1,5,3,0,1,1,29,3,0,3,0,4,3,16,7,4,11,13,17,0,0,4,0,1,8,5,1,11,4,2,0,0,1,4,1,19,18,3,5
"2022-09-12 00:00:00",8,0,20,1,3,7,6,0,2,1,29,0,0,1,1,0,0,17,6,3,24,11,25,4,0,0,3,1,13,0,2,9,0,0,0,0,5,2,3,11,31,0,2
"2022-09-13 00:00:00",8,0,15,2,0,4,4,2,2,0,35,0,1,5,0,1,5,24,8,0,17,18,8,1,0,0,1,1,6,0,3,4,1,0,1,1,3,1,2,19,7,3,0
"2022-09-14 00:00:00",12,3,18,5,0,1,4,1,2,1,18,0,1,1,1,2,4,21,5,3,9,19,0,2,4,0,1,7,8,0,0,7,3,0,0,0,5,0,0,15,16,0,1
"2022-09-15 00:00:00",1,0,17,0,0,2,3,2,3,0,19,1,1,3,2,0,5,22,5,1,19,16,7,2,0,1,0,5,1,0,0,5,1,2,0,3,26,1,0,16,7,1,2
"2022-09-16 00:00:00",5,0,20,0,0,11,3,0,1,0,43,1,0,1,0,0,5,32,4,0,5,7,6,0,0,1,2,1,6,2,2,6,1,3,0,0,102,0,0,14,9,0,1
"2022-09-17 00:00:00",1,1,13,0,0,25,3,0,1,0,27,1,1,0,0,0,13,21,0,0,11,6,1,0,2,1,0,0,3,2,0,0,1,1,1,1,6,0,4,14,11,2,0
"2022-09-18 00:00:00",5,0,12,3,1,6,2,2,1,2,23,1,1,1,1,2,8,31,3,1,9,7,3,1,2,1,1,2,3,3,1,1,1,2,0,1,5,2,1,13,15,1,2
"2022-09-19 00:00:00",2,3,13,2,1,5,6,1,2,1,25,0,1,4,1,0,9,23,2,1,12,10,4,2,0,0,2,2,3,3,0,5,2,0,2,3,4,4,3,25,15,2,3
"2022-09-20 00:00:00",14,0,15,1,0,7,5,1,0,0,23,2,2,0,1,1,5,35,6,0,16,10,1,3,1,0,1,2,0,2,0,4,1,0,0,0,2,4,1,23,11,0,3
"2022-09-21 00:00:00",4,1,23,2,3,3,4,1,2,1,23,2,2,1,1,2,2,16,2,1,12,17,3,2,2,1,1,1,5,2,1,11,2,3,1,2,4,3,2,8,6,2,6
"2022-09-22 00:00:00",6,0,8,1,0,2,3,0,1,0,20,2,0,1,2,0,4,34,8,0,5,6,1,0,0,0,0,2,2,1,0,1,0,1,0,0,1,3,1,7,7,2,0
"2022-09-23 00:00:00",3,0,8,1,0,1,4,0,0,1,22,1,2,1,0,1,1,22,1,0,21,2,3,0,1,0,3,9,2,1,2,8,1,1,0,1,0,1,1,12,8,2,0
"2022-09-24 00:00:00",3,0,9,0,1,1,2,0,0,0,22,0,0,2,0,0,4,14,4,3,10,2,2,1,0,0,1,1,3,0,1,4,1,0,1,0,2,0,1,10,4,2,0
"2022-09-25 00:00:00",3,2,16,2,2,3,5,0,0,0,30,0,1,2,2,1,3,21,3,1,10,4,1,1,1,0,2,1,8,3,1,3,0,0,0,0,1,0,0,37,10,0,1
"2022-09-26 00:00:00",8,0,23,2,0,4,4,1,1,1,36,0,7,3,1,1,2,29,6,1,6,5,2,1,0,0,2,0,5,2,0,8,2,3,0,2,1,1,2,35,20,1,1
"2022-09-27 00:00:00",2,2,18,0,1,1,2,1,1,2,129,1,1,2,0,0,0,22,5,1,12,6,1,1,0,0,1,2,4,1,0,8,2,0,1,1,2,0,0,18,7,0,0
"2022-09-28 00:00:00",7,0,18,0,0,8,4,0,0,0,37,3,3,0,0,1,6,17,4,2,6,1,3,0,0,0,2,0,4,0,0,7,2,0,0,1,1,0,0,17,6,1,1
"2022-09-29 00:00:00",5,0,26,0,1,4,5,0,3,0,22,0,0,4,0,0,6,19,10,1,5,4,1,1,1,0,1,2,2,1,1,1,1,1,0,1,1,2,4,24,4,2,3
"2022-09-30 00:00:00",7,0,14,0,0,5,7,1,1,0,22,2,2,2,1,0,4,21,8,1,6,7,2,1,0,0,1,0,6,0,0,5,2,1,2,1,1,0,0,16,6,2,2
"2022-10-01 00:00:00",9,1,26,1,0,4,3,1,2,1,20,1,2,0,0,1,5,23,7,1,9,3,2,1,0,2,0,2,5,3,2,1,1,1,0,0,1,3,0,13,7,0,2
"2022-10-02 00:00:00",6,2,21,0,0,4,7,2,0,0,12,1,1,2,2,1,1,22,4,2,7,5,6,1,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,9,8,0,0
"2022-10-03 00:00:00",4,2,26,0,1,2,4,0,1,1,18,1,0,1,0,0,3,21,7,0,11,8,2,0,0,1,1,4,4,0,0,4,3,1,0,1,0,3,1,38,7,2,1
"2022-10-04 00:00:00",4,0,14,1,1,4,4,2,4,1,21,2,1,2,1,0,7,21,6,1,7,2,3,2,2,0,0,3,0,1,2,7,1,1,0,0,2,6,0,20,8,2,2
"2022-10-05 00:00:00",4,1,15,0,0,2,2,1,2,1,23,0,1,1,1,0,3,19,10,4,13,3,5,0,0,0,1,4,2,1,0,2,1,3,1,0,4,2,1,15,11,1,0
"2022-10-06 00:00:00",1,0,14,2,0,3,2,0,0,0,33,0,59,5,0,0,3,18,6,0,7,4,1,1,0,1,1,0,2,0,0,4,0,1,0,1,2,0,0,16,11,2,1
"2022-10-07 00:00:00",1,1,15,0,1,0,5,0,0,1,20,0,0,0,0,0,1,16,7,0,9,0,1,0,0,0,2,0,2,1,0,4,0,1,1,0,1,1,0,21,35,1,0
"2022-10-08 00:00:00",15,0,126,1,1,0,10,2,1,1,28,2,4,4,2,1,6,9,5,2,12,0,11,0,1,1,2,0,3,1,0,1,0,0,0,0,1,1,1,10,28,1,1
"2022-10-09 00:00:00",4,0,28,0,0,1,4,1,0,1,30,1,1,6,1,1,2,13,3,0,11,4,1,4,0,0,1,1,1,0,0,4,0,0,0,2,2,3,0,8,17,1,0
"2022-10-10 00:00:00",3,1,32,0,0,5,1,0,5,0,22,1,2,4,0,1,3,37,9,0,23,7,2,1,1,1,3,1,5,1,1,1,1,1,0,1,4,1,2,9,5,3,2
"2022-10-11 00:00:00",4,1,21,2,1,2,2,0,2,1,28,0,1,2,1,0,5,24,6,0,6,2,1,0,0,0,1,1,3,1,0,6,1,0,0,1,1,2,0,17,4,0,0
"2022-10-12 00:00:00",3,2,20,1,0,4,3,1,0,0,27,0,0,0,2,1,4,13,2,0,5,4,2,1,1,1,0,1,2,0,0,3,1,1,1,1,2,1,0,18,9,3,3
"2022-10-13 00:00:00",8,0,41,1,0,3,5,0,1,0,18,0,0,2,1,1,5,24,4,2,95,1,1,1,1,0,2,3,2,2,0,3,0,0,0,0,1,0,0,18,7,0,1
"2022-10-14 00:00:00",6,0,24,1,2,4,2,0,3,1,20,0,0,1,0,0,5,16,3,0,48,2,4,0,0,0,1,2,1,0,0,2,0,0,1,0,1,2,0,27,4,0,0
"2022-10-15 00:00:00",2,0,12,0,0,4,4,0,6,0,18,0,1,1,0,0,1,10,1,0,12,2,1,1,0,0,0,2,0,1,0,1,1,0,0,0,1,2,0,14,7,1,0
"2022-10-16 00:00:00",6,1,19,1,0,1,1,0,2,2,16,0,0,1,0,0,6,10,5,0,9,0,2,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0,1,22,5,0,0
"2022-10-17 00:00:00",3,1,19,8,2,1,4,1,2,1,16,0,0,3,1,0,5,21,2,0,28,1,0,1,1,1,0,1,2,1,0,4,0,0,0,0,3,3,0,39,8,1,0
"2022-10-18 00:00:00",1,4,15,6,3,3,5,0,1,1,28,0,1,3,3,3,4,21,8,3,29,4,2,1,0,3,0,0,5,0,0,2,0,2,0,0,6,3,0,28,3,1,1
"2022-10-19 00:00:00",6,2,21,3,5,4,3,2,7,0,7,3,4,4,3,0,1,11,3,2,10,5,2,2,1,2,2,2,4,2,1,2,4,1,2,2,3,3,2,35,6,0,3
"2022-10-20 00:00:00",5,0,10,1,1,4,3,0,1,0,12,0,1,2,0,1,5,28,7,1,9,4,1,0,1,0,0,0,3,1,0,6,1,0,0,1,1,2,0,36,5,0,0
"2022-10-21 00:00:00",4,0,27,0,0,2,7,1,1,2,18,0,0,0,0,0,1,7,4,0,9,2,6,2,0,1,1,0,2,0,0,2,0,0,0,4,0,2,0,400,9,0,3
"2022-10-22 00:00:00",3,0,12,1,0,2,2,1,3,0,8,0,0,0,0,1,4,26,4,1,3,0,3,0,1,1,1,2,1,2,1,2,2,0,0,1,0,1,0,138,2,0,1
"2022-10-23 00:00:00",5,1,20,0,1,3,6,1,1,0,24,0,2,0,1,1,7,19,2,0,4,3,2,2,0,0,0,3,0,1,0,6,1,0,2,3,3,1,0,85,13,1,1
"2022-10-24 00:00:00",6,1,19,2,2,2,3,2,2,0,25,4,3,2,1,0,5,24,6,3,4,5,2,0,2,2,2,4,7,3,2,2,1,0,0,3,4,5,3,88,10,0,4
"2022-10-25 00:00:00",4,1,9,2,2,7,2,0,3,1,16,1,0,1,0,1,4,24,6,4,7,5,2,1,2,0,1,0,9,1,2,2,0,2,0,1,4,2,1,53,6,1,1
"2022-10-26 00:00:00",7,0,20,2,1,0,3,0,1,1,15,0,1,2,3,0,4,8,7,1,12,3,2,2,0,0,2,1,6,0,0,3,0,1,0,0,0,2,1,38,8,1,0
"2022-10-27 00:00:00",2,0,9,0,2,3,4,0,0,2,17,1,2,1,1,1,2,12,5,1,1,1,1,0,2,0,0,1,1,1,0,6,0,0,0,1,0,0,0,29,7,0,0
"2022-10-28 00:00:00",2,0,12,0,0,2,2,1,3,0,25,1,0,2,0,0,4,15,1,0,4,2,0,3,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,29,14,0,0
"2022-10-29 00:00:00",4,0,7,1,0,6,3,0,0,0,21,1,0,0,0,0,2,9,5,0,2,3,1,3,3,1,0,0,1,1,1,3,0,1,0,0,2,0,1,20,3,0,4
"2022-10-30 00:00:00",1,0,11,2,0,1,1,0,0,1,23,0,0,1,0,0,5,11,2,0,11,2,1,1,1,1,1,1,1,2,0,5,0,0,0,0,1,0,0,26,6,1,1
"2022-10-31 00:00:00",4,0,16,0,1,4,1,0,0,0,20,1,2,3,0,1,6,17,9,0,5,3,2,1,0,0,2,3,1,0,1,2,0,0,0,1,0,0,0,36,5,0,2
"2022-11-01 00:00:00",6,0,8,0,0,1,1,1,10,1,24,0,1,1,0,0,4,18,2,0,16,3,1,1,0,1,0,1,4,0,1,0,3,2,0,1,0,1,0,24,4,0,0
"2022-11-02 00:00:00",3,0,12,1,1,2,5,0,3,0,44,1,1,1,0,0,1,10,3,0,9,1,1,0,1,0,0,2,2,1,0,3,0,0,0,0,1,2,1,14,1,0,2
"2022-11-03 00:00:00",0,3,10,0,0,3,2,0,4,0,33,0,3,2,0,1,2,18,3,0,10,2,2,0,1,1,0,3,6,0,0,6,0,0,0,0,4,1,0,21,12,2,0
"2022-11-04 00:00:00",2,0,7,0,3,4,2,0,31,1,24,0,1,0,0,0,6,12,0,0,14,2,0,1,1,1,2,2,2,2,0,2,2,2,2,1,2,1,0,12,5,1,1
"2022-11-05 00:00:00",9,0,11,1,0,3,0,0,3,1,34,1,0,1,2,2,3,21,3,0,12,4,0,0,0,0,0,0,0,2,0,4,0,2,2,1,3,2,2,12,3,0,0
"2022-11-06 00:00:00",0,2,15,0,0,2,3,5,16,1,26,1,13,1,0,4,3,23,3,1,9,3,2,1,0,0,0,2,2,4,1,3,1,0,0,1,3,1,1,21,0,2,2
"2022-11-07 00:00:00",3,0,14,1,1,3,3,1,4,0,31,0,1,2,1,0,9,11,6,0,8,5,2,0,1,0,1,1,2,0,1,1,0,1,0,0,4,1,1,17,5,0,1
"2022-11-08 00:00:00",3,1,5,1,0,5,1,1,2,0,23,0,0,0,0,0,2,23,5,1,4,4,2,0,0,0,0,0,6,0,0,6,2,2,0,0,2,4,1,17,7,0,2
"2022-11-09 00:00:00",4,0,13,0,1,2,3,0,4,0,25,1,1,3,0,0,7,15,10,0,11,3,2,0,1,0,0,1,7,2,0,6,1,0,3,0,0,0,0,29,5,0,5
"2022-11-10 00:00:00",4,2,10,0,2,1,5,1,5,0,28,1,0,3,0,0,1,16,9,0,5,1,2,0,1,0,0,0,0,2,0,7,2,1,0,0,1,1,0,32,4,1,0
"2022-11-11 00:00:00",4,2,15,0,0,2,2,0,1,0,35,1,1,0,0,0,1,15,3,2,3,2,1,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,20,8,0,0
"2022-11-12 00:00:00",3,3,7,3,0,3,2,0,2,0,26,0,0,3,1,0,3,6,2,0,9,1,0,0,0,0,0,1,3,0,1,6,0,0,0,0,0,2,0,14,8,2,0
"2022-11-13 00:00:00",2,1,16,3,0,2,2,0,1,0,22,0,1,2,1,1,5,14,3,0,19,2,0,3,0,0,0,3,2,0,2,0,0,0,0,1,1,0,1,114,2,0,0
"2022-11-14 00:00:00",6,0,15,2,0,3,4,1,5,2,21,2,2,4,2,1,5,17,5,2,19,8,1,2,0,0,0,3,3,0,0,6,0,0,0,1,1,0,1,44,1,0,2
"2022-11-15 00:00:00",5,3,33,0,0,3,6,0,10,0,58,1,1,4,3,1,5,10,6,1,16,6,1,2,2,0,0,0,2,3,0,1,1,0,0,0,0,0,1,27,4,0,0
"2022-11-16 00:00:00",4,0,9,1,1,6,2,0,7,0,18,0,2,3,0,1,4,14,6,0,14,2,0,1,0,0,1,3,1,0,0,2,4,0,0,1,1,1,0,14,6,0,1
"2022-11-17 00:00:00",3,0,20,1,2,8,5,0,5,2,27,1,6,2,1,0,5,19,3,0,5,3,0,7,0,0,0,1,2,1,2,4,2,3,2,2,2,2,2,14,7,0,1
"2022-11-18 00:00:00",7,0,12,0,0,1,5,1,2,1,31,0,3,1,0,0,2,13,3,1,5,2,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,2,1,11,5,0,0
"2022-11-19 00:00:00",3,1,5,0,0,4,0,0,1,0,16,1,0,1,0,0,2,13,1,0,7,2,0,0,0,1,3,2,3,0,2,5,1,1,0,1,2,3,1,10,4,1,1
"2022-11-20 00:00:00",8,2,27,1,0,3,6,0,3,0,12,0,0,3,1,0,2,22,4,0,13,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,14,17,0,0,0
"2022-11-21 00:00:00",4,0,43,1,1,2,3,1,7,0,19,1,0,2,0,0,4,13,3,1,1,3,1,2,1,0,0,1,3,0,2,6,0,0,1,0,1,0,135,10,7,0,4
"2022-11-22 00:00:00",8,1,11,1,0,1,6,0,0,0,14,1,0,1,0,0,4,10,2,0,6,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,6,1,11,9,5,1,2
"2022-11-23 00:00:00",2,4,12,3,0,3,3,2,2,1,21,4,2,2,3,0,8,13,4,3,4,2,0,5,3,2,4,3,1,4,0,1,2,0,0,1,2,2,1,13,4,0,10
"2022-11-24 00:00:00",7,2,8,1,1,2,1,0,5,3,14,0,0,0,2,1,3,16,5,0,3,0,1,0,2,0,0,3,2,0,0,1,1,2,0,0,2,0,1,6,5,0,0
"2022-11-25 00:00:00",7,0,9,0,0,1,3,0,2,0,27,1,0,2,1,0,7,9,3,0,4,3,3,0,0,0,1,1,3,4,1,2,4,2,0,0,2,0,3,6,5,0,1
"2022-11-26 00:00:00",8,3,8,1,0,2,1,0,20,1,26,1,0,2,2,1,3,17,6,1,11,2,0,3,0,0,1,0,3,1,0,0,5,0,0,2,0,0,0,8,3,0,2
"2022-11-27 00:00:00",13,0,16,0,1,2,2,0,1,0,20,0,1,2,2,0,10,8,5,0,3,2,1,2,0,0,0,6,0,1,0,2,0,0,0,2,1,0,1,15,0,0,2
"2022-11-28 00:00:00",3,0,14,1,0,2,3,0,1,3,28,3,0,0,0,1,5,14,6,0,5,1,2,2,1,1,1,1,7,2,0,3,0,0,1,0,1,0,0,17,3,0,1
"2022-11-29 00:00:00",4,1,12,2,2,5,2,1,4,2,8,2,3,3,2,2,2,16,6,0,8,5,2,0,0,0,0,1,4,1,0,4,0,0,0,0,0,0,0,11,2,1,1
"2022-11-30 00:00:00",6,2,28,3,2,10,3,0,3,2,34,1,2,2,1,0,2,14,4,3,9,4,4,1,1,1,2,3,3,0,3,12,1,3,0,2,3,4,3,10,113,1,5
"2022-12-01 00:00:00",4,0,31,3,2,3,10,0,4,0,28,0,1,1,0,0,7,17,1,0,13,2,0,0,1,0,3,1,1,1,0,5,1,2,0,2,5,3,0,2,91,1,3
"2022-12-02 00:00:00",4,0,21,0,1,2,4,0,1,1,26,4,0,0,1,0,1,8,9,0,3,5,1,0,1,0,3,3,5,0,0,3,2,0,0,2,2,1,1,14,56,0,1
"2022-12-03 00:00:00",5,0,13,0,0,1,1,0,4,0,12,0,0,0,0,0,8,6,1,0,6,4,0,1,1,0,0,0,4,0,0,7,2,0,0,0,0,0,0,11,13,1,1
"2022-12-04 00:00:00",0,0,9,0,0,1,1,0,0,0,26,0,1,0,0,0,3,11,4,0,7,0,4,1,1,0,1,1,3,0,0,0,1,0,0,0,1,0,0,10,15,0,3
"2022-12-05 00:00:00",2,0,10,1,0,2,5,2,1,0,12,1,0,0,1,1,2,10,3,3,6,3,3,3,0,0,0,2,1,1,0,4,2,0,0,1,1,0,2,14,11,0,2
"2022-12-06 00:00:00",12,2,10,1,0,3,1,0,2,1,7,1,2,1,1,0,5,10,7,1,4,0,0,4,0,0,1,0,3,2,0,6,3,0,1,0,1,1,0,8,13,0,1
"2022-12-07 00:00:00",4,0,13,0,0,1,3,1,2,2,15,0,1,3,0,1,4,7,1,2,6,0,1,0,0,0,0,3,0,2,0,3,1,0,1,0,2,0,0,6,12,1,1
"2022-12-08 00:00:00",6,0,12,1,0,4,3,0,0,0,12,1,2,6,3,1,7,15,4,0,8,0,1,0,1,0,2,1,0,1,0,5,0,0,0,0,1,1,2,8,6,0,1
"2022-12-09 00:00:00",3,1,7,0,0,5,0,1,1,4,29,1,1,2,0,0,3,10,3,1,2,2,0,0,0,0,2,1,2,1,4,7,1,0,0,0,2,0,0,7,16,0,4
"2022-12-10 00:00:00",2,0,7,1,1,2,2,1,1,0,37,1,0,2,4,1,5,6,4,0,11,2,3,2,0,0,0,0,2,4,1,2,3,0,0,0,3,1,1,7,6,1,0
"2022-12-11 00:00:00",4,0,5,0,0,2,1,1,1,0,21,1,0,2,0,1,4,14,6,0,14,1,2,0,0,0,1,1,1,1,0,12,0,0,1,2,2,1,0,9,7,0,0
"2022-12-12 00:00:00",1,0,7,0,1,1,5,1,2,1,14,0,1,1,2,1,1,17,6,1,4,1,1,0,1,1,0,1,3,0,1,8,0,0,0,0,3,0,0,10,7,0,3
"2022-12-13 00:00:00",4,0,11,0,1,1,1,0,0,7,16,0,1,0,0,0,1,14,8,3,10,1,3,1,0,0,2,4,2,0,0,1,0,0,1,1,0,3,0,8,4,6,1
"2022-12-14 00:00:00",6,2,8,1,2,0,4,1,2,29,14,3,1,2,1,0,2,20,3,0,6,1,1,0,0,0,0,2,2,0,0,4,0,1,0,1,1,2,0,8,9,0,1
"2022-12-15 00:00:00",2,1,10,2,1,1,3,0,0,3,8,2,0,1,1,0,9,16,4,0,10,2,3,0,0,0,0,3,2,0,0,1,2,1,1,1,2,0,0,6,4,0,0
"2022-12-16 00:00:00",3,1,12,3,1,3,4,1,0,1,6,1,0,0,0,0,2,7,5,2,5,0,1,0,0,0,0,0,2,1,0,1,1,0,1,2,1,2,0,6,8,1,1
"2022-12-17 00:00:00",1,0,10,0,0,4,5,1,0,0,15,0,0,1,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,4,5,1,1
